ano;origem;destino;passageiros
2015;BARRA VELHASC;GUARAMIRIMSC;6041
2015;BARRA VELHASC;ITAJAÍSC;9663
2015;BARRA VELHASC;ITAPEMASC;225
2015;BARRA VELHASC;JARAGUÁ DO SULSC;24381
2015;BARRA VELHASC;JOINVILLESC;37266
2015;BARRA VELHASC;LUIZ ALVESSC;730
2015;BARRA VELHASC;MAFRASC;470
2015;BARRA VELHASC;MASSARANDUBASC;4676
2015;BARRA VELHASC;NAVEGANTESSC;1070
2015;BARRA VELHASC;PAPANDUVASC;4836
2015;BARRA VELHASC;PENHASC;14215
2015;BARRA VELHASC;PORTO UNIÃOSC;449
2015;BARRA VELHASC;RIO NEGRINHOSC;350
2015;BARRA VELHASC;SÃO BENTO DO SULSC;655
2015;BARRA VELHASC;SÃO FRANCISCO DO SULSC;103
2015;BARRA VELHASC;SÃO JOÃO DO ITAPERIÚSC;364
2015;BARRA VELHASC;TIJUCASSC;145
2015;BELA VISTA DO TOLDOSC;CANOINHASSC;7320
2015;BELA VISTA DO TOLDOSC;MAFRASC;972
2015;BELMONTESC;DESCANSOSC;495
2015;BELMONTESC;SANTA HELENASC;97
2015;BELMONTESC;SÃO MIGUEL DO OESTESC;7062
2015;BELMONTESC;TUNÁPOLISSC;57
2015;BENEDITO NOVOSC;BALNEÁRIO PIÇARRASSC;100
2015;BENEDITO NOVOSC;BLUMENAUSC;942
2015;BENEDITO NOVOSC;BRUSQUESC;12
2015;BENEDITO NOVOSC;DOUTOR PEDRINHOSC;213
2015;BENEDITO NOVOSC;ILHOTASC;114
2015;BENEDITO NOVOSC;INDAIALSC;1207
2015;BENEDITO NOVOSC;ITAIÓPOLISSC;180
2015;BENEDITO NOVOSC;MAFRASC;10
2015;BENEDITO NOVOSC;NAVEGANTESSC;291
2015;BENEDITO NOVOSC;PENHASC;714
2015;BENEDITO NOVOSC;TIMBÓSC;8835
2015;BIGUAÇUSC;ANTÔNIO CARLOSSC;84742
2015;BIGUAÇUSC;BALNEÁRIO CAMBORIÚSC;265
2015;BIGUAÇUSC;BALNEÁRIO PIÇARRASSC;3
2015;BIGUAÇUSC;BARRA VELHASC;1
2015;BIGUAÇUSC;BLUMENAUSC;159
2015;BIGUAÇUSC;BRUSQUESC;435
2015;BIGUAÇUSC;CANELINHASC;183
2015;BIGUAÇUSC;CORUPÁSC;1
2015;BIGUAÇUSC;FLORIANÓPOLISSC;4057050
2015;BIGUAÇUSC;GASPARSC;41
2015;BIGUAÇUSC;GOVERNADOR CELSO RAMOSSC;346428
2015;BIGUAÇUSC;ILHOTASC;44
2015;BIGUAÇUSC;ITAIÓPOLISSC;2
2015;BIGUAÇUSC;ITAJAÍSC;613
2015;BIGUAÇUSC;ITAPEMASC;885
2015;BIGUAÇUSC;JARAGUÁ DO SULSC;7
2015;BIGUAÇUSC;JOINVILLESC;20
2015;BIGUAÇUSC;MAFRASC;2
2015;BIGUAÇUSC;NOVA TRENTOSC;85
2015;BIGUAÇUSC;PALHOÇASC;148345
2015;BIGUAÇUSC;POMERODESC;5
2015;BIGUAÇUSC;PORTO BELOSC;544
2015;BIGUAÇUSC;RIO DO CAMPOSC;6
2015;BIGUAÇUSC;SÃO FRANCISCO DO SULSC;24
2015;BIGUAÇUSC;SÃO JOÃO BATISTASC;425
2015;BIGUAÇUSC;TIJUCASSC;21050
2015;BLUMENAUSC;APIÚNASC;3411
2015;BLUMENAUSC;ARAQUARISC;22
2015;BLUMENAUSC;ARARANGUÁSC;514
2015;BLUMENAUSC;ASCURRASC;6518
2015;BLUMENAUSC;BALNEÁRIO CAMBORIÚSC;75615
2015;BLUMENAUSC;BALNEÁRIO PIÇARRASSC;6073
2015;BLUMENAUSC;BARRA VELHASC;85
2015;BLUMENAUSC;BENEDITO NOVOSC;942
2015;BLUMENAUSC;BIGUAÇUSC;159
2015;BLUMENAUSC;BOMBINHASSC;25
2015;BLUMENAUSC;BRUSQUESC;40582
2015;BLUMENAUSC;CAMPOS NOVOSSC;1027
2015;BLUMENAUSC;CANELINHASC;478
2015;BLUMENAUSC;CANOINHASSC;5
2015;BLUMENAUSC;CAPINZALSC;131
2015;BLUMENAUSC;CAÇADORSC;2253
2015;BLUMENAUSC;CHAPECÓSC;4536
2015;BLUMENAUSC;CONCÓRDIASC;275
2015;BLUMENAUSC;CORUPÁSC;540
2015;BLUMENAUSC;CRICIÚMASC;1643
2015;BLUMENAUSC;CURITIBANOSSC;6355
2015;BLUMENAUSC;DESCANSOSC;12
2015;BLUMENAUSC;DOUTOR PEDRINHOSC;405
2015;BLUMENAUSC;FLORIANÓPOLISSC;99503
2015;BLUMENAUSC;FRAIBURGOSC;2721
2015;BLUMENAUSC;GARUVASC;5911
2015;BLUMENAUSC;GASPARSC;654199
2015;BLUMENAUSC;GUARAMIRIMSC;3327
2015;BLUMENAUSC;IBIRAMASC;3256
2015;BLUMENAUSC;ILHOTASC;25376
2015;BLUMENAUSC;IMBITUBASC;774
2015;BLUMENAUSC;INDAIALSC;162601
2015;BLUMENAUSC;IPORÃ DO OESTESC;28
2015;BLUMENAUSC;ITAIÓPOLISSC;136
2015;BLUMENAUSC;ITAJAÍSC;72234
2015;BLUMENAUSC;ITAPEMASC;13657
2015;BLUMENAUSC;ITAPIRANGASC;84
2015;BLUMENAUSC;JABORÁSC;38
2015;BLUMENAUSC;JARAGUÁ DO SULSC;32274
2015;BLUMENAUSC;JOAÇABASC;1474
2015;BLUMENAUSC;JOINVILLESC;47413
2015;BLUMENAUSC;LACERDÓPOLISSC;10
2015;BLUMENAUSC;LAGESSC;15357
2015;BLUMENAUSC;LAURENTINOSC;90
2015;BLUMENAUSC;LEBON RÉGISSC;357
2015;BLUMENAUSC;LONTRASSC;413
2015;BLUMENAUSC;LUIZ ALVESSC;10566
2015;BLUMENAUSC;MAFRASC;4831
2015;BLUMENAUSC;MAJOR GERCINOSC;204
2015;BLUMENAUSC;MARAVILHASC;489
2015;BLUMENAUSC;MASSARANDUBASC;2816
2015;BLUMENAUSC;MONTE CARLOSC;931
2015;BLUMENAUSC;NAVEGANTESSC;12561
2015;BLUMENAUSC;NOVA TRENTOSC;2208
2015;BLUMENAUSC;OTACÍLIO COSTASC;5463
2015;BLUMENAUSC;PALHOÇASC;242
2015;BLUMENAUSC;PALMEIRASC;17
2015;BLUMENAUSC;PENHASC;5031
2015;BLUMENAUSC;PINHALZINHOSC;429
2015;BLUMENAUSC;PIRATUBASC;244
2015;BLUMENAUSC;POMERODESC;165176
2015;BLUMENAUSC;PONTE ALTASC;1
2015;BLUMENAUSC;PORTO BELOSC;25
2015;BLUMENAUSC;POUSO REDONDOSC;26983
2015;BLUMENAUSC;PRESIDENTE GETÚLIOSC;3368
2015;BLUMENAUSC;PRESIDENTE NEREUSC;50
2015;BLUMENAUSC;RIO DO OESTESC;250
2015;BLUMENAUSC;RIO DO SULSC;32535
2015;BLUMENAUSC;RIO NEGRINHOSC;2290
2015;BLUMENAUSC;RODEIOSC;4495
2015;BLUMENAUSC;SANTA CECÍLIASC;494
2015;BLUMENAUSC;SEARASC;86
2015;BLUMENAUSC;SÃO BENTO DO SULSC;4415
2015;BLUMENAUSC;SÃO JOÃO BATISTASC;2364
2015;BLUMENAUSC;SÃO MIGUEL DO OESTESC;841
2015;BLUMENAUSC;TAIÓSC;1626
2015;BLUMENAUSC;TIJUCASSC;5547
2015;BLUMENAUSC;TIMBÓSC;22614
2015;BLUMENAUSC;TROMBUDO CENTRALSC;285
2015;BLUMENAUSC;TUBARÃOSC;2185
2015;BLUMENAUSC;VARGEM BONITASC;7
2015;BLUMENAUSC;VIDEIRASC;2908
2015;BLUMENAUSC;XANXERÊSC;2103
2015;BLUMENAUSC;XAXIMSC;337
2015;BOCAINA DO SULSC;ALFREDO WAGNERSC;86
2015;BOCAINA DO SULSC;BOM RETIROSC;1198
2015;BOCAINA DO SULSC;FLORIANÓPOLISSC;140
2015;BOCAINA DO SULSC;LAGESSC;5171
2015;BOCAINA DO SULSC;PALHOÇASC;43
2015;BOCAINA DO SULSC;RANCHO QUEIMADOSC;18
2015;BOCAINA DO SULSC;SANTO AMARO DA IMPERATRIZSC;6
2015;BOCAINA DO SULSC;SÃO CARLOSSC;31
2015;BOCAINA DO SULSC;SÃO JOSÉSC;14
2015;BOM JARDIM DA SERRASC;BRAÇO DO NORTESC;143
2015;BOM JARDIM DA SERRASC;CAMPOS NOVOSSC;2
2015;BOM JARDIM DA SERRASC;CHAPECÓSC;5
2015;BOM JARDIM DA SERRASC;CRICIÚMASC;1294
2015;BOM JARDIM DA SERRASC;CURITIBANOSSC;5
2015;BOM JARDIM DA SERRASC;FLORIANÓPOLISSC;110
2015;BOM JARDIM DA SERRASC;GRAVATALSC;128
2015;BOM JARDIM DA SERRASC;IMBITUBASC;101
2015;BOM JARDIM DA SERRASC;JOAÇABASC;15
2015;BOM JARDIM DA SERRASC;LAGESSC;3124
2015;BOM JARDIM DA SERRASC;LAGUNASC;104
2015;BOM JARDIM DA SERRASC;LAURO MULLERSC;4391
2015;BOM JARDIM DA SERRASC;MARAVILHASC;2
2015;BOM JARDIM DA SERRASC;ORLEANSSC;2119
2015;BOM JARDIM DA SERRASC;PAINELSC;1054
2015;BOM JARDIM DA SERRASC;PALHOÇASC;69
2015;BOM JARDIM DA SERRASC;PAULO LOPESSC;88
2015;BOM JARDIM DA SERRASC;PINHALZINHOSC;2
2015;BOM JARDIM DA SERRASC;PONTE ALTASC;26
2015;BOM JARDIM DA SERRASC;PONTE SERRADASC;8
2015;BOM JARDIM DA SERRASC;SÃO JOAQUIMSC;4029
2015;BOM JARDIM DA SERRASC;SÃO LUDGEROSC;155
2015;BOM JARDIM DA SERRASC;SÃO MIGUEL DO OESTESC;17
2015;BOM JARDIM DA SERRASC;TUBARÃOSC;104
2015;BOM JARDIM DA SERRASC;URUSSANGASC;1270
2015;BOM JARDIM DA SERRASC;XANXERÊSC;6
2015;BOM JARDIM DA SERRASC;XAXIMSC;8
2015;BOM JESUSSC;ABELARDO LUZSC;2658
2015;BOM JESUSSC;CATANDUVASSC;1
2015;BOM JESUSSC;CHAPECÓSC;742
2015;BOM JESUSSC;CORDILHEIRA ALTASC;6
2015;BOM JESUSSC;FAXINAL DOS GUEDESSC;192
2015;BOM JESUSSC;GALVÃOSC;275
2015;BOM JESUSSC;IPUAÇUSC;1249
2015;BOM JESUSSC;JOAÇABASC;6
2015;BOM JESUSSC;JUPIÁSC;28
2015;BOM JESUSSC;PONTE SERRADASC;15
2015;BOM JESUSSC;SÃO DOMINGOSSC;906
2015;BOM JESUSSC;SÃO LOURENÇO DO OESTESC;313
2015;BOM JESUSSC;XANXERÊSC;8017
2015;BOM JESUSSC;XAXIMSC;340
2015;BOM RETIROSC;ALFREDO WAGNERSC;3308
2015;BOM RETIROSC;BOCAINA DO SULSC;1198
2015;BOM RETIROSC;CORREIA PINTOSC;47
2015;BOM RETIROSC;CURITIBANOSSC;65
2015;BOM RETIROSC;FLORIANÓPOLISSC;7917
2015;BOM RETIROSC;FRAIBURGOSC;23
2015;BOM RETIROSC;LAGESSC;6225
2015;BOM RETIROSC;MONTE CARLOSC;12
2015;BOM RETIROSC;PALHOÇASC;748
2015;BOM RETIROSC;RANCHO QUEIMADOSC;211
2015;BOM RETIROSC;SANTO AMARO DA IMPERATRIZSC;256
2015;BOM RETIROSC;SÃO CARLOSSC;2442
2015;BOM RETIROSC;SÃO JOAQUIMSC;2040
2015;BOM RETIROSC;SÃO JOSÉSC;119
2015;BOM RETIROSC;SÃO LOURENÇO DO OESTESC;1
2015;BOM RETIROSC;URUBICISC;4409
2015;BOM RETIROSC;VIDEIRASC;24
2015;BOM RETIROSC;XANXERÊSC;2
2015;BOM RETIROSC;ÁGUAS MORNASSC;122
2015;BOMBINHASSC;BALNEÁRIO CAMBORIÚSC;4380
2015;BOMBINHASSC;BLUMENAUSC;25
2015;BOMBINHASSC;ILHOTASC;1
2015;BOMBINHASSC;ITAPEMASC;706
2015;BOMBINHASSC;PORTO BELOSC;114905
2015;BOMBINHASSC;TUBARÃOSC;2124
2015;BOTUVERÁSC;BRUSQUESC;7023
2015;BRAÇO DO NORTESC;BOM JARDIM DA SERRASC;143
2015;BRAÇO DO NORTESC;CAMPOS NOVOSSC;31
2015;BRAÇO DO NORTESC;CAPIVARI DE BAIXOSC;120
2015;BRAÇO DO NORTESC;CHAPECÓSC;96
2015;BRAÇO DO NORTESC;CRICIÚMASC;1765
2015;BRAÇO DO NORTESC;CURITIBANOSSC;78
2015;BRAÇO DO NORTESC;FLORIANÓPOLISSC;1108
2015;BRAÇO DO NORTESC;GRAVATALSC;14996
2015;BRAÇO DO NORTESC;GRÃO PARÁSC;8172
2015;BRAÇO DO NORTESC;IMBITUBASC;61
2015;BRAÇO DO NORTESC;JOAÇABASC;100
2015;BRAÇO DO NORTESC;LAGUNASC;23
2015;BRAÇO DO NORTESC;LAURO MULLERSC;1
2015;BRAÇO DO NORTESC;MARAVILHASC;13
2015;BRAÇO DO NORTESC;ORLEANSSC;4572
2015;BRAÇO DO NORTESC;PALHOÇASC;36
2015;BRAÇO DO NORTESC;PAPANDUVASC;3374
2015;BRAÇO DO NORTESC;PAULO LOPESSC;9
2015;BRAÇO DO NORTESC;PINHALZINHOSC;6
2015;BRAÇO DO NORTESC;PONTE ALTASC;820
2015;BRAÇO DO NORTESC;PONTE SERRADASC;10
2015;BRAÇO DO NORTESC;RIO FORTUNASC;2870
2015;BRAÇO DO NORTESC;SÃO LUDGEROSC;4055
2015;BRAÇO DO NORTESC;SÃO MIGUEL DO OESTESC;20
2015;BRAÇO DO NORTESC;TUBARÃOSC;19028
2015;BRAÇO DO NORTESC;URUSSANGASC;2510
2015;BRAÇO DO NORTESC;XANXERÊSC;47
2015;BRAÇO DO NORTESC;XAXIMSC;7
2015;BRAÇO DO TROMBUDOSC;AGRONÔMICASC;5
2015;BRAÇO DO TROMBUDOSC;LAGESSC;5
2015;BRAÇO DO TROMBUDOSC;RIO DO SULSC;4397
2015;BRAÇO DO TROMBUDOSC;TROMBUDO CENTRALSC;2469
2015;BRUNÓPOLISSC;CAMPOS NOVOSSC;491
2015;BRUNÓPOLISSC;CATANDUVASSC;2
2015;BRUNÓPOLISSC;CHAPECÓSC;2
2015;BRUNÓPOLISSC;CORREIA PINTOSC;15
2015;BRUNÓPOLISSC;CURITIBANOSSC;2397
2015;BRUNÓPOLISSC;FAXINAL DOS GUEDESSC;2
2015;BRUNÓPOLISSC;FRAIBURGOSC;131
2015;BRUNÓPOLISSC;JOAÇABASC;5
2015;BRUNÓPOLISSC;LAGESSC;6
2015;BRUNÓPOLISSC;MONTE CARLOSC;83
2015;BRUNÓPOLISSC;PONTE ALTASC;2
2015;BRUNÓPOLISSC;SÃO CRISTOVÃO DO SULSC;5
2015;BRUNÓPOLISSC;VIDEIRASC;40
2015;BRUNÓPOLISSC;XANXERÊSC;1
2015;BRUSQUESC;BALNEÁRIO CAMBORIÚSC;36255
2015;BRUSQUESC;BALNEÁRIO PIÇARRASSC;353
2015;BRUSQUESC;BARRA VELHASC;195
2015;BRUSQUESC;BENEDITO NOVOSC;12
2015;BRUSQUESC;BIGUAÇUSC;435
2015;BRUSQUESC;BLUMENAUSC;40582
2015;BRUSQUESC;BOTUVERÁSC;7023
2015;BRUSQUESC;CAMPO ALEGRESC;33
2015;BRUSQUESC;CANELINHASC;967
2015;BRUSQUESC;CANOINHASSC;284
2015;BRUSQUESC;FLORIANÓPOLISSC;12620
2015;BRUSQUESC;GARUVASC;3340
2015;BRUSQUESC;GASPARSC;23791
2015;BRUSQUESC;GUABIRUBASC;224032
2015;BRUSQUESC;INDAIALSC;114
2015;BRUSQUESC;ITAIÓPOLISSC;9
2015;BRUSQUESC;ITAJAÍSC;80376
2015;BRUSQUESC;ITAPEMASC;852
2015;BRUSQUESC;JOINVILLESC;1441
2015;BRUSQUESC;MAFRASC;207
2015;BRUSQUESC;MAJOR GERCINOSC;593
2015;BRUSQUESC;NOVA TRENTOSC;21374
2015;BRUSQUESC;PORTO BELOSC;21
2015;BRUSQUESC;RIO NEGRINHOSC;94
2015;BRUSQUESC;SÃO BENTO DO SULSC;222
2015;BRUSQUESC;SÃO JOÃO BATISTASC;9374
2015;BRUSQUESC;TIJUCASSC;2783
2015;BRUSQUESC;TIMBÓSC;98
2015;CAIBISC;CHAPECÓSC;1998
2015;CAIBISC;DESCANSOSC;10
2015;CAIBISC;IPORÃ DO OESTESC;221
2015;CAIBISC;ITAPIRANGASC;247
2015;CAIBISC;MONDAÍSC;1544
2015;CAIBISC;PALMITOSSC;2305
2015;CAIBISC;PLANALTO ALEGRESC;73
2015;CAIBISC;RIQUEZASC;2264
2015;CAIBISC;SÃO CARLOSSC;298
2015;CAIBISC;SÃO MIGUEL DO OESTESC;66
2015;CAIBISC;ÁGUAS DE CHAPECÓSC;64
2015;CALMONSC;CAPINZALSC;3
2015;CALMONSC;CAÇADORSC;9217
2015;CALMONSC;JOAÇABASC;24
2015;CALMONSC;LUZERNASC;29
2015;CALMONSC;MATOS COSTASC;1503
2015;CALMONSC;PINHEIRO PRETOSC;175
2015;CALMONSC;PIRATUBASC;6
2015;CALMONSC;PORTO UNIÃOSC;1195
2015;CALMONSC;RIO DAS ANTASSC;10
2015;CALMONSC;TANGARÁSC;27
2015;CALMONSC;VIDEIRASC;287
2015;CAMBORIÚSC;BALNEÁRIO CAMBORIÚSC;1320082
2015;CAMBORIÚSC;GRÃO PARÁSC;44
2015;CAMBORIÚSC;ITAJAÍSC;734240
2015;CAMPO ALEGRESC;BALNEÁRIO CAMBORIÚSC;129
2015;CAMPO ALEGRESC;BALNEÁRIO PIÇARRASSC;77
2015;CAMPO ALEGRESC;BARRA VELHASC;70
2015;CAMPO ALEGRESC;BRUSQUESC;33
2015;CAMPO ALEGRESC;CANOINHASSC;183
2015;CAMPO ALEGRESC;CAÇADORSC;20
2015;CAMPO ALEGRESC;CHAPECÓSC;7
2015;CAMPO ALEGRESC;FLORIANÓPOLISSC;189
2015;CAMPO ALEGRESC;ITAJAÍSC;92
2015;CAMPO ALEGRESC;JOAÇABASC;4
2015;CAMPO ALEGRESC;JOINVILLESC;10961
2015;CAMPO ALEGRESC;LEBON RÉGISSC;18
2015;CAMPO ALEGRESC;MAFRASC;653
2015;CAMPO ALEGRESC;MONTE CASTELOSC;14
2015;CAMPO ALEGRESC;PAPANDUVASC;9
2015;CAMPO ALEGRESC;PONTE SERRADASC;3
2015;CAMPO ALEGRESC;RIO NEGRINHOSC;649
2015;CAMPO ALEGRESC;SANTA CECÍLIASC;9
2015;CAMPO ALEGRESC;SÃO BENTO DO SULSC;21138
2015;CAMPO ALEGRESC;SÃO MIGUEL DO OESTESC;1
2015;CAMPO ALEGRESC;TIJUCASSC;31
2015;CAMPO ALEGRESC;VIDEIRASC;21
2015;CAMPO BELO DO SULSC;ABDON BATISTASC;587
2015;CAMPO BELO DO SULSC;ANITA GARIBALDISC;2256
2015;CAMPO BELO DO SULSC;CAMPOS NOVOSSC;185
2015;CAMPO BELO DO SULSC;CAPÃO ALTOSC;1659
2015;CAMPO BELO DO SULSC;CELSO RAMOSSC;234
2015;CAMPO BELO DO SULSC;CERRO NEGROSC;15386
2015;CAMPO BELO DO SULSC;LAGESSC;13890
2015;CAMPO ERÊSC;ANCHIETASC;740
2015;CAMPO ERÊSC;BARRA BONITASC;73
2015;CAMPO ERÊSC;CAMPOS NOVOSSC;32
2015;CAMPO ERÊSC;CHAPECÓSC;884
2015;CAMPO ERÊSC;CONCÓRDIASC;56
2015;CAMPO ERÊSC;CORONEL FREITASSC;42
2015;CAMPO ERÊSC;CUNHA PORÃSC;4
2015;CAMPO ERÊSC;DIONÍSIO CERQUEIRASC;582
2015;CAMPO ERÊSC;FLORIANÓPOLISSC;1084
2015;CAMPO ERÊSC;FORMOSA DO SULSC;49
2015;CAMPO ERÊSC;GALVÃOSC;6
2015;CAMPO ERÊSC;JOAÇABASC;99
2015;CAMPO ERÊSC;LAGESSC;120
2015;CAMPO ERÊSC;MARAVILHASC;367
2015;CAMPO ERÊSC;MODELOSC;47
2015;CAMPO ERÊSC;NOVA ITABERABASC;1
2015;CAMPO ERÊSC;NOVO HORIZONTESC;18
2015;CAMPO ERÊSC;PALMA SOLASC;861
2015;CAMPO ERÊSC;PALMITOSSC;11
2015;CAMPO ERÊSC;QUILOMBOSC;110
2015;CAMPO ERÊSC;SALTINHOSC;525
2015;CAMPO ERÊSC;SEARASC;53
2015;CAMPO ERÊSC;SÃO BERNARDINOSC;287
2015;CAMPO ERÊSC;SÃO DOMINGOSSC;29
2015;CAMPO ERÊSC;SÃO LOURENÇO DO OESTESC;3540
2015;CAMPO ERÊSC;SÃO MIGUEL DO OESTESC;802
2015;CAMPO ERÊSC;XANXERÊSC;246
2015;CAMPOS NOVOSSC;ABDON BATISTASC;4297
2015;CAMPOS NOVOSSC;ANCHIETASC;20
2015;CAMPOS NOVOSSC;ANITA GARIBALDISC;3717
2015;CAMPOS NOVOSSC;BALNEÁRIO CAMBORIÚSC;790
2015;CAMPOS NOVOSSC;BLUMENAUSC;1027
2015;CAMPOS NOVOSSC;BOM JARDIM DA SERRASC;2
2015;CAMPOS NOVOSSC;BRAÇO DO NORTESC;31
2015;CAMPOS NOVOSSC;BRUNÓPOLISSC;491
2015;CAMPOS NOVOSSC;CAMPO BELO DO SULSC;185
2015;CAMPOS NOVOSSC;CAMPO ERÊSC;32
2015;CAMPOS NOVOSSC;CAPINZALSC;3141
2015;CAMPOS NOVOSSC;CAPÃO ALTOSC;13
2015;CAMPOS NOVOSSC;CATANDUVASSC;60
2015;CAMPOS NOVOSSC;CAÇADORSC;11
2015;CAMPOS NOVOSSC;CELSO RAMOSSC;3185
2015;CAMPOS NOVOSSC;CHAPECÓSC;2051
2015;CAMPOS NOVOSSC;CONCÓRDIASC;216
2015;CAMPOS NOVOSSC;CORREIA PINTOSC;149
2015;CAMPOS NOVOSSC;CRICIÚMASC;125
2015;CAMPOS NOVOSSC;CURITIBANOSSC;4767
2015;CAMPOS NOVOSSC;DESCANSOSC;2
2015;CAMPOS NOVOSSC;DIONÍSIO CERQUEIRASC;107
2015;CAMPOS NOVOSSC;ERVAL VELHOSC;1093
2015;CAMPOS NOVOSSC;FAXINAL DOS GUEDESSC;30
2015;CAMPOS NOVOSSC;FLORIANÓPOLISSC;3985
2015;CAMPOS NOVOSSC;FRAIBURGOSC;1260
2015;CAMPOS NOVOSSC;GALVÃOSC;7
2015;CAMPOS NOVOSSC;GASPARSC;1
2015;CAMPOS NOVOSSC;GRAVATALSC;1
2015;CAMPOS NOVOSSC;GUARAMIRIMSC;21
2015;CAMPOS NOVOSSC;IBIRAMASC;75
2015;CAMPOS NOVOSSC;INDAIALSC;83
2015;CAMPOS NOVOSSC;IPORÃ DO OESTESC;1
2015;CAMPOS NOVOSSC;IPUAÇUSC;5
2015;CAMPOS NOVOSSC;ITAJAÍSC;576
2015;CAMPOS NOVOSSC;ITAPEMASC;130
2015;CAMPOS NOVOSSC;IÇARASC;32
2015;CAMPOS NOVOSSC;JABORÁSC;37
2015;CAMPOS NOVOSSC;JARAGUÁ DO SULSC;326
2015;CAMPOS NOVOSSC;JOAÇABASC;5688
2015;CAMPOS NOVOSSC;JOINVILLESC;1006
2015;CAMPOS NOVOSSC;LAGESSC;2949
2015;CAMPOS NOVOSSC;LAURO MULLERSC;20
2015;CAMPOS NOVOSSC;MAJOR GERCINOSC;285
2015;CAMPOS NOVOSSC;MARAVILHASC;38
2015;CAMPOS NOVOSSC;MASSARANDUBASC;17
2015;CAMPOS NOVOSSC;MONTE CARLOSC;1491
2015;CAMPOS NOVOSSC;ORLEANSSC;23
2015;CAMPOS NOVOSSC;PINHALZINHOSC;51
2015;CAMPOS NOVOSSC;PIRATUBASC;514
2015;CAMPOS NOVOSSC;PONTE ALTASC;59
2015;CAMPOS NOVOSSC;PONTE SERRADASC;244
2015;CAMPOS NOVOSSC;POUSO REDONDOSC;2875
2015;CAMPOS NOVOSSC;RIO DO SULSC;656
2015;CAMPOS NOVOSSC;SÃO CRISTOVÃO DO SULSC;37
2015;CAMPOS NOVOSSC;SÃO DOMINGOSSC;53
2015;CAMPOS NOVOSSC;SÃO JOAQUIMSC;618
2015;CAMPOS NOVOSSC;SÃO JOSÉ DO CERRITOSC;821
2015;CAMPOS NOVOSSC;SÃO LOURENÇO DO OESTESC;58
2015;CAMPOS NOVOSSC;SÃO LUDGEROSC;13
2015;CAMPOS NOVOSSC;SÃO MIGUEL DO OESTESC;200
2015;CAMPOS NOVOSSC;TUBARÃOSC;217
2015;CAMPOS NOVOSSC;VARGEM BONITASC;16
2015;CAMPOS NOVOSSC;VARGEMSC;1922
2015;CAMPOS NOVOSSC;VARGEÃOSC;6
2015;CAMPOS NOVOSSC;VIDEIRASC;139
2015;CAMPOS NOVOSSC;XANXERÊSC;723
